,id,carat,depth,table,cut_c,color_c,clarity_c
12133,12133,0.57,61.6,57.0,4,3,3
12134,12134,0.7,62.9,59.0,3,3,4
12135,12135,2.0,60.7,60.0,3,1,3
12136,12136,0.71,60.8,57.0,4,6,2
12137,12137,0.31,63.4,59.0,2,3,3
12138,12138,1.39,62.0,56.0,3,3,3
12139,12139,0.38,60.0,62.0,3,6,5
12140,12140,1.01,62.3,55.0,4,2,2
12141,12141,0.62,61.8,57.0,4,3,4
12142,12142,1.01,62.2,58.0,2,6,2
12143,12143,0.5,61.8,57.0,4,1,5
12144,12144,1.7,61.9,59.0,2,0,2
12145,12145,0.55,59.3,57.0,4,5,3
12146,12146,1.26,62.0,56.0,4,0,2
12147,12147,0.3,61.8,60.0,3,4,3
12148,12148,0.55,63.1,56.0,2,4,5
12149,12149,1.36,61.5,58.0,2,2,1
12150,12150,0.32,61.7,56.0,4,5,6
12151,12151,0.39,60.1,57.0,2,1,3
12152,12152,2.01,62.6,58.0,3,5,1
12153,12153,0.37,62.4,55.0,4,0,4
12154,12154,0.39,61.7,56.0,4,4,5
12155,12155,1.51,62.3,54.0,4,2,2
12156,12156,0.23,61.8,59.0,2,5,6
12157,12157,0.3,61.6,56.0,2,4,6
12158,12158,0.3,63.8,57.0,1,1,2
12159,12159,0.31,61.2,55.0,4,3,7
12160,12160,1.22,61.7,56.0,4,2,1
12161,12161,1.04,61.4,55.0,4,1,2
12162,12162,0.53,61.3,56.0,4,4,5
12163,12163,0.9,64.5,60.0,1,4,3
12164,12164,2.39,62.2,60.0,2,0,3
12165,12165,1.01,62.9,56.0,4,5,2
12166,12166,0.3,61.0,60.0,2,4,4
12167,12167,1.1,62.9,57.0,2,2,2
12168,12168,1.1,61.0,56.0,4,6,5
12169,12169,1.06,62.1,55.0,4,4,3
12170,12170,0.72,62.1,55.0,4,4,2
12171,12171,0.72,61.5,55.0,4,2,4
12172,12172,0.71,63.3,57.0,2,0,4
12173,12173,0.71,61.8,54.0,3,0,1
12174,12174,1.23,62.2,58.0,3,3,4
12175,12175,1.23,60.3,58.0,3,1,2
12176,12176,0.5,60.3,58.0,3,2,7
12177,12177,1.29,61.6,54.0,4,2,1
12178,12178,1.01,61.2,59.0,2,1,2
12179,12179,1.34,60.7,59.0,3,3,3
12180,12180,1.23,61.3,56.0,4,3,5
12181,12181,0.79,62.6,55.0,4,3,2
12182,12182,0.54,62.5,58.0,2,3,7
12183,12183,0.32,61.5,56.0,4,6,3
12184,12184,0.64,55.3,69.0,0,1,3
12185,12185,0.4,60.9,57.0,4,4,7
12186,12186,1.21,62.2,56.0,2,2,2
12187,12187,1.27,63.2,55.0,2,0,2
12188,12188,2.01,62.2,56.0,4,1,2
12189,12189,0.61,62.2,56.0,4,5,6
12190,12190,0.37,60.6,57.0,4,1,6
12191,12191,0.56,61.4,58.0,3,6,2
12192,12192,0.5,63.3,64.0,1,5,3
12193,12193,0.56,60.8,55.0,4,3,3
12194,12194,1.9,63.0,58.0,3,3,1
12195,12195,0.32,62.8,56.0,2,6,2
12196,12196,0.3,61.2,62.0,3,2,2
12197,12197,0.7,61.3,57.0,4,5,3
12198,12198,0.33,61.5,55.0,4,4,7
12199,12199,0.52,61.5,56.0,4,4,4
12200,12200,1.33,63.0,59.0,3,3,1
12201,12201,0.78,61.5,59.0,3,4,2
12202,12202,0.78,61.9,58.0,3,1,2
12203,12203,2.08,58.9,61.0,3,1,3
12204,12204,0.93,59.8,58.0,2,4,2
12205,12205,0.36,61.8,58.0,3,6,3
12206,12206,0.74,61.2,59.0,3,3,6
12207,12207,0.23,61.6,55.0,4,3,4
12208,12208,0.5,62.6,56.0,4,6,3
12209,12209,1.33,61.5,59.0,3,2,2
12210,12210,0.54,62.1,56.0,4,3,5
12211,12211,0.38,61.5,58.0,3,1,3
12212,12212,0.76,60.6,60.0,3,4,7
12213,12213,1.01,61.8,59.0,3,4,5
12214,12214,0.81,63.1,57.0,2,6,2
12215,12215,1.53,60.4,60.0,3,2,5
12216,12216,1.51,61.9,57.0,4,2,2
12217,12217,0.3,61.4,57.0,4,2,4
12218,12218,0.36,61.7,56.0,4,5,4
12219,12219,1.09,61.3,58.0,3,3,7
12220,12220,0.43,60.3,59.0,4,4,6
12221,12221,0.74,62.3,55.0,4,3,3
12222,12222,1.07,62.1,56.0,4,0,2
12223,12223,0.72,60.4,59.0,2,4,1
12224,12224,1.0,63.1,59.0,2,5,2
12225,12225,0.3,62.6,60.0,3,2,6
12226,12226,0.41,62.8,58.0,3,5,1
12227,12227,0.51,62.4,57.0,3,3,3
12228,12228,0.78,61.1,55.0,4,5,3
12229,12229,1.04,61.4,56.0,4,5,1
12230,12230,0.33,62.3,57.0,4,5,3
12231,12231,0.32,63.1,58.0,1,1,1
12232,12232,0.31,61.3,56.0,4,2,2
12233,12233,0.64,62.3,56.0,4,4,3
12234,12234,1.55,61.4,57.0,4,2,7
12235,12235,0.75,61.3,59.0,3,6,2
12236,12236,0.9,62.6,58.0,2,5,1
12237,12237,0.31,61.0,55.0,4,3,4
12238,12238,1.01,62.0,58.0,2,3,1
12239,12239,1.7,62.6,54.0,4,2,0
12240,12240,2.18,61.2,60.0,3,4,2
12241,12241,0.3,62.0,55.0,4,2,6
12242,12242,1.09,60.5,57.0,4,3,4
12243,12243,0.31,62.0,56.0,4,6,2
12244,12244,1.1,61.6,56.0,4,5,1
12245,12245,0.34,61.2,56.0,4,6,5
12246,12246,0.73,62.5,58.0,3,3,0
12247,12247,0.35,61.8,59.0,3,6,2
12248,12248,0.51,59.4,60.0,3,4,2
12249,12249,0.71,63.8,53.0,1,1,4
12250,12250,0.7,60.0,57.0,2,2,3
12251,12251,0.7,61.2,56.0,4,3,4
12252,12252,1.0,62.1,59.0,3,5,3
12253,12253,1.02,62.7,59.0,3,4,3
12254,12254,0.3,60.5,58.0,3,6,3
12255,12255,0.33,63.2,53.0,2,5,6
12256,12256,0.9,62.9,56.0,2,0,4
12257,12257,1.0,62.2,57.0,2,4,3
12258,12258,0.71,63.3,56.0,1,6,3
12259,12259,0.52,62.3,54.0,4,1,3
12260,12260,1.11,63.2,56.0,2,3,1
12261,12261,0.7,63.2,60.0,2,0,1
12262,12262,1.21,62.3,58.0,4,1,3
12263,12263,0.9,63.1,55.0,2,3,1
12264,12264,0.3,63.4,54.0,2,6,2
12265,12265,1.01,61.5,56.0,4,2,4
12266,12266,0.31,61.8,54.0,4,4,7
12267,12267,0.41,62.5,57.0,4,4,4
12268,12268,0.74,63.2,56.0,2,3,6
12269,12269,1.16,62.2,54.0,4,2,2
12270,12270,0.72,61.4,58.0,4,1,4
12271,12271,1.01,63.3,57.0,2,3,5
12272,12272,1.06,61.9,59.0,4,1,1
12273,12273,0.55,61.3,55.0,4,4,3
12274,12274,0.3,62.7,57.0,4,3,5
12275,12275,1.01,64.1,59.0,1,1,2
12276,12276,0.52,57.9,61.0,2,4,1
12277,12277,0.31,61.2,57.0,4,4,7
12278,12278,0.7,62.3,58.0,3,2,2
12279,12279,1.16,61.6,57.0,1,0,5
12280,12280,0.4,60.2,56.0,4,3,2
12281,12281,0.6,62.3,57.0,4,6,2
12282,12282,0.31,61.6,55.0,4,6,3
12283,12283,1.01,62.7,55.0,4,5,4
12284,12284,0.7,60.9,57.0,4,3,2
12285,12285,1.07,62.0,58.0,2,4,4
12286,12286,0.4,61.5,56.0,4,5,6
12287,12287,0.41,61.8,60.0,2,5,2
12288,12288,0.4,62.5,54.0,4,5,5
12289,12289,0.7,62.8,58.0,2,4,3
12290,12290,0.7,63.1,60.0,2,4,2
12291,12291,0.45,62.8,53.0,4,3,7
12292,12292,0.81,66.5,53.0,0,1,4
12293,12293,0.9,61.0,59.0,3,3,2
12294,12294,1.01,60.6,58.0,3,4,2
12295,12295,0.54,59.2,58.0,3,5,3
12296,12296,1.03,58.9,57.0,4,5,2
12297,12297,0.73,60.2,58.0,3,0,4
12298,12298,0.31,60.0,59.0,3,5,4
12299,12299,1.16,61.5,54.0,4,3,1
12300,12300,1.24,59.5,61.0,4,2,1
12301,12301,1.5,61.1,64.0,1,6,1
12302,12302,0.83,62.1,56.0,4,6,1
12303,12303,0.51,58.3,61.9,2,5,1
12304,12304,0.84,62.4,60.0,3,5,3
12305,12305,0.5,61.0,60.0,3,3,6
12306,12306,0.38,61.2,56.0,4,2,2
12307,12307,0.23,59.3,58.0,2,4,6
12308,12308,0.92,61.4,58.0,3,1,4
12309,12309,0.33,61.3,59.0,3,3,3
12310,12310,1.13,62.3,59.0,2,4,1
12311,12311,0.5,62.5,57.0,4,5,3
12312,12312,1.27,60.9,59.0,3,1,2
12313,12313,0.34,62.0,53.0,4,2,7
12314,12314,0.34,62.0,56.0,4,3,3
12315,12315,0.61,58.8,58.0,3,1,3
12316,12316,0.71,62.1,60.0,3,4,1
12317,12317,0.52,63.0,55.0,2,3,3
12318,12318,0.92,63.8,57.0,1,3,1
12319,12319,1.25,61.8,55.0,3,0,2
12320,12320,1.01,62.7,60.0,2,5,3
12321,12321,0.3,62.0,54.0,4,5,1
12322,12322,0.5,62.0,55.0,4,4,5
12323,12323,0.31,59.9,59.0,3,3,4
12324,12324,0.31,62.9,57.0,2,5,3
12325,12325,1.01,58.8,58.0,2,2,1
12326,12326,1.02,59.8,63.0,1,2,4
12327,12327,0.32,62.3,58.0,3,2,5
12328,12328,1.51,60.0,60.0,2,4,4
12329,12329,1.24,62.6,55.0,4,6,5
12330,12330,0.43,62.2,57.0,4,1,6
12331,12331,1.4,62.0,60.0,3,3,1
12332,12332,1.06,61.2,57.0,4,1,4
12333,12333,0.82,61.7,59.0,3,5,1
12334,12334,0.32,60.7,59.0,3,1,5
12335,12335,1.05,60.4,57.0,4,1,2
12336,12336,0.38,61.5,56.0,4,6,3
12337,12337,0.4,60.8,62.0,2,5,2
12338,12338,0.52,61.8,55.0,4,3,4
12339,12339,0.36,60.0,58.0,3,6,1
12340,12340,1.01,63.3,55.0,2,0,2
12341,12341,0.71,62.8,57.0,3,6,1
12342,12342,0.4,62.9,59.0,3,1,1
12343,12343,0.38,63.3,58.0,2,2,6
12344,12344,1.5,61.7,58.0,2,0,4
12345,12345,0.3,60.8,61.0,3,2,2
12346,12346,1.02,60.2,62.0,3,2,3
12347,12347,0.41,60.3,58.0,3,4,3
12348,12348,0.4,61.6,57.0,4,3,6
12349,12349,0.4,60.9,57.0,4,6,5
12350,12350,0.36,62.0,58.0,3,5,3
12351,12351,0.3,60.7,59.0,3,3,6
12352,12352,0.7,61.6,58.0,3,4,2
12353,12353,0.5,62.4,56.0,4,6,1
12354,12354,0.63,62.1,54.0,4,1,3
12355,12355,0.55,59.1,62.0,3,5,3
12356,12356,0.33,62.1,54.0,4,3,4
12357,12357,1.22,62.3,58.0,2,3,3
12358,12358,0.7,64.4,58.0,1,5,2
12359,12359,2.01,60.0,58.0,2,2,2
12360,12360,0.91,60.0,60.0,3,5,1
12361,12361,0.33,60.4,60.0,3,2,3
12362,12362,0.42,62.7,56.0,4,3,7
12363,12363,0.33,62.4,57.0,4,6,1
12364,12364,0.41,59.8,61.0,2,3,3
12365,12365,0.5,61.7,56.0,4,6,2
12366,12366,1.51,62.3,58.0,2,2,1
12367,12367,0.55,61.9,56.0,4,3,5
12368,12368,0.91,62.4,57.0,3,5,2
12369,12369,1.31,60.3,56.0,4,3,5
12370,12370,1.24,60.2,60.0,3,2,2
12371,12371,0.36,62.6,57.0,2,5,1
12372,12372,0.41,59.9,59.0,3,3,3
12373,12373,0.51,62.2,59.0,2,6,4
12374,12374,0.53,61.4,55.0,3,5,3
12375,12375,1.56,61.1,56.0,3,6,1
12376,12376,0.32,61.0,56.0,4,2,2
12377,12377,1.22,61.6,60.0,2,1,4
12378,12378,1.01,63.7,58.0,1,3,1
12379,12379,0.34,61.3,55.0,4,3,4
12380,12380,0.58,63.2,58.0,1,3,3
12381,12381,0.9,60.3,57.0,2,4,1
12382,12382,1.02,58.7,63.0,2,5,1
12383,12383,1.11,61.5,58.0,3,1,1
12384,12384,0.71,61.0,56.0,4,1,2
12385,12385,0.31,61.4,57.0,4,5,4
12386,12386,0.72,62.3,54.0,4,3,1
12387,12387,1.0,65.7,62.0,1,4,1
12388,12388,0.3,60.8,58.0,3,2,5
12389,12389,1.51,60.7,60.0,3,5,3
12390,12390,0.55,61.7,56.4,4,4,2
12391,12391,0.9,61.6,56.0,4,3,5
12392,12392,1.1,61.5,56.0,4,4,4
12393,12393,2.14,60.7,57.0,4,1,1
12394,12394,1.07,60.0,58.0,4,5,4
12395,12395,1.51,62.6,60.0,3,3,4
12396,12396,0.73,61.4,55.0,4,2,3
12397,12397,1.5,62.7,59.0,3,1,4
12398,12398,1.2,61.2,58.0,3,3,5
12399,12399,1.0,62.3,56.0,4,0,4
12400,12400,0.33,59.2,59.0,3,3,4
12401,12401,1.7,59.8,59.0,3,1,2
12402,12402,1.0,59.2,62.0,2,6,2
12403,12403,1.06,62.7,56.0,2,1,2
12404,12404,0.39,61.6,59.0,3,0,4
12405,12405,0.81,62.9,58.0,1,3,3
12406,12406,0.32,60.9,57.0,4,5,6
12407,12407,0.39,61.4,59.0,2,6,5
12408,12408,0.74,62.5,60.0,3,4,4
12409,12409,0.37,61.6,56.0,2,5,1
12410,12410,0.32,63.7,55.0,1,6,2
12411,12411,1.01,59.8,56.0,2,6,2
12412,12412,0.72,62.5,57.0,4,2,6
12413,12413,1.01,60.9,57.0,4,4,4
12414,12414,0.35,62.5,56.0,4,4,5
12415,12415,0.32,61.9,58.0,2,2,2
12416,12416,1.0,60.3,58.0,3,4,2
12417,12417,0.96,68.9,59.0,0,2,0
12418,12418,0.32,61.3,55.0,4,3,4
12419,12419,2.32,62.6,57.0,4,2,2
12420,12420,0.92,62.4,57.0,3,3,1
12421,12421,2.01,64.3,54.0,1,0,2
12422,12422,1.01,61.5,57.0,4,6,5
12423,12423,1.61,60.9,63.0,2,1,1
12424,12424,0.9,57.7,62.0,1,3,2
12425,12425,0.51,61.0,57.0,2,6,4
12426,12426,1.01,61.0,56.0,4,3,3
12427,12427,0.36,61.0,57.0,4,2,3
12428,12428,1.13,61.6,57.0,4,3,3
12429,12429,0.55,60.7,56.0,3,3,2
12430,12430,0.39,63.7,57.0,2,4,4
12431,12431,0.42,62.3,58.0,2,6,2
12432,12432,1.2,63.2,56.0,2,5,5
12433,12433,0.3,62.5,58.0,3,2,3
12434,12434,1.11,62.4,57.0,4,0,2
12435,12435,0.55,62.4,55.0,4,4,2
12436,12436,1.01,61.3,62.0,1,4,1
12437,12437,0.32,59.7,60.0,3,5,1
12438,12438,0.72,62.6,59.0,2,6,3
12439,12439,2.17,60.8,59.0,2,0,1
12440,12440,0.96,62.0,59.0,2,3,2
12441,12441,0.5,62.2,57.0,4,2,2
12442,12442,0.31,61.7,58.0,3,5,4
12443,12443,0.53,63.0,56.0,2,5,4
12444,12444,1.23,61.2,56.0,4,3,6
12445,12445,1.07,62.5,59.0,3,3,1
12446,12446,0.76,61.8,57.0,4,2,5
12447,12447,0.85,58.5,60.0,3,6,1
12448,12448,0.71,61.9,56.0,4,3,2
12449,12449,0.72,62.4,59.0,3,5,3
12450,12450,0.52,61.2,57.0,4,4,4
12451,12451,0.33,61.9,55.0,4,5,3
12452,12452,0.5,62.3,55.0,4,5,4
12453,12453,0.7,61.8,56.0,4,1,6
12454,12454,0.9,63.0,62.0,3,6,3
12455,12455,0.71,60.7,59.0,3,0,1
12456,12456,1.7,61.7,56.0,4,1,3
12457,12457,0.3,63.2,55.0,2,3,6
12458,12458,0.31,63.2,57.0,2,3,2
12459,12459,0.42,63.1,56.0,2,4,2
12460,12460,0.7,60.0,60.0,3,2,2
12461,12461,1.04,62.4,54.0,4,3,1
12462,12462,2.14,58.4,58.0,3,0,1
12463,12463,0.24,60.4,62.0,2,5,6
12464,12464,0.56,62.3,57.0,4,5,4
12465,12465,0.3,61.6,58.0,4,4,6
12466,12466,0.43,62.4,56.0,3,5,2
12467,12467,0.51,60.6,60.0,3,5,3
12468,12468,1.0,63.1,57.0,2,5,2
12469,12469,1.51,63.0,55.0,3,5,1
12470,12470,0.54,61.2,55.0,4,4,5
12471,12471,0.7,61.7,63.0,2,4,3
12472,12472,1.01,61.9,60.0,3,2,1
12473,12473,1.51,63.0,58.0,3,0,2
12474,12474,0.4,62.6,59.0,3,4,2
12475,12475,0.53,61.8,55.0,4,1,4
12476,12476,0.51,62.9,57.0,3,5,2
12477,12477,1.61,62.7,55.0,4,1,2
12478,12478,0.32,61.0,59.0,3,3,1
12479,12479,1.33,62.5,61.0,3,1,3
12480,12480,1.1,61.2,56.0,4,4,5
12481,12481,1.07,62.4,55.0,4,4,3
12482,12482,2.02,65.6,57.0,0,3,0
12483,12483,1.5,62.5,59.0,3,3,3
12484,12484,0.35,61.0,55.0,2,4,2
12485,12485,0.41,60.8,56.0,4,3,4
12486,12486,0.55,62.3,53.0,4,3,5
12487,12487,0.25,61.5,59.0,3,5,5
12488,12488,1.54,59.8,58.0,3,3,3
12489,12489,0.7,62.6,57.0,4,6,1
12490,12490,0.46,63.5,57.0,1,1,6
12491,12491,0.32,61.4,55.0,4,3,6
12492,12492,1.0,60.8,60.0,3,5,2
12493,12493,0.8,62.4,57.0,4,2,1
12494,12494,1.72,61.0,57.0,2,5,1
12495,12495,1.01,61.5,61.0,1,4,1
12496,12496,0.55,60.8,56.0,4,6,5
12497,12497,0.34,62.7,56.0,4,6,2
12498,12498,0.31,61.2,61.0,2,5,6
12499,12499,0.91,62.5,56.0,4,3,2
12500,12500,1.29,62.1,57.0,3,1,2
12501,12501,1.22,59.5,60.0,2,5,3
12502,12502,1.2,62.0,57.0,4,2,4
12503,12503,1.3,64.0,58.0,1,0,2
12504,12504,0.71,63.1,56.0,2,5,1
12505,12505,0.9,61.8,56.0,4,4,1
12506,12506,0.31,62.1,59.0,2,3,6
12507,12507,0.5,61.3,59.0,2,5,3
12508,12508,0.31,61.7,57.0,4,3,5
12509,12509,0.53,63.8,58.0,1,4,2
12510,12510,1.09,62.5,59.0,2,3,4
12511,12511,0.34,62.1,57.0,4,2,4
12512,12512,0.3,61.2,57.0,4,5,6
12513,12513,1.21,62.2,59.0,3,1,3
12514,12514,0.67,61.0,57.0,3,3,3
12515,12515,1.0,57.6,65.0,1,5,2
12516,12516,0.3,63.0,54.0,4,2,2
12517,12517,1.5,61.1,60.0,3,1,3
12518,12518,1.14,62.7,59.0,2,6,2
12519,12519,0.4,62.6,56.0,4,0,7
12520,12520,1.2,61.8,56.0,2,2,4
12521,12521,1.0,56.3,64.0,0,0,1
12522,12522,0.43,62.1,55.0,4,0,4
12523,12523,0.32,60.9,56.0,4,4,5
12524,12524,0.77,62.1,59.0,3,4,3
12525,12525,0.53,61.8,54.0,4,1,1
12526,12526,1.04,61.1,56.0,2,3,3
12527,12527,0.58,62.0,55.0,4,4,5
12528,12528,0.56,61.2,56.0,4,5,4
12529,12529,0.72,61.8,55.0,4,1,3
12530,12530,1.5,63.1,54.0,2,4,1
12531,12531,0.58,61.2,55.0,4,2,4
12532,12532,0.36,61.7,55.0,4,6,3
12533,12533,0.5,63.5,58.0,1,2,6
12534,12534,0.4,62.3,60.0,2,6,3
12535,12535,1.0,62.5,57.0,1,4,3
12536,12536,0.42,61.8,55.0,4,6,6
12537,12537,0.5,61.9,58.0,4,3,5
12538,12538,0.91,60.4,59.0,2,4,2
12539,12539,0.31,61.8,56.0,4,3,5
12540,12540,0.64,58.6,59.0,2,6,3
12541,12541,1.0,62.6,56.0,2,6,3
12542,12542,0.32,58.4,57.0,2,3,3
12543,12543,0.41,62.7,57.0,4,0,4
12544,12544,1.2,61.8,59.0,4,3,2
12545,12545,1.28,61.1,61.0,3,1,4
12546,12546,0.3,60.7,58.0,3,2,6
12547,12547,1.12,61.9,59.0,3,2,2
12548,12548,0.4,58.3,59.0,3,6,5
12549,12549,1.5,61.3,59.0,3,5,2
12550,12550,0.71,62.7,60.0,3,3,1
12551,12551,1.51,61.8,59.0,3,1,3
12552,12552,0.3,64.2,57.0,1,5,3
12553,12553,0.31,62.9,55.0,2,6,3
12554,12554,0.41,61.8,57.0,4,5,4
12555,12555,0.36,61.3,57.0,3,2,2
12556,12556,0.55,60.6,58.0,3,4,1
12557,12557,1.0,59.7,60.0,3,4,2
12558,12558,0.54,60.7,56.0,4,5,1
12559,12559,1.0,55.4,62.0,0,5,1
12560,12560,0.42,61.7,59.0,3,4,5
12561,12561,1.51,60.8,57.0,4,2,4
12562,12562,0.32,62.3,54.0,4,5,3
12563,12563,1.18,60.5,60.0,3,3,1
12564,12564,1.22,62.5,59.0,3,2,4
12565,12565,0.43,59.5,58.0,3,5,6
12566,12566,0.55,61.9,55.0,4,2,4
12567,12567,1.08,60.3,57.0,4,6,2
12568,12568,0.3,63.4,58.0,2,2,2
12569,12569,0.7,62.0,57.0,4,5,3
12570,12570,0.77,62.6,55.0,3,1,4
12571,12571,0.31,63.2,59.0,2,5,2
12572,12572,0.59,60.6,56.0,4,4,3
12573,12573,0.31,61.0,59.0,3,3,7
12574,12574,0.91,62.7,59.0,3,5,4
12575,12575,1.2,61.5,58.0,2,2,1
12576,12576,0.45,60.1,58.0,2,3,6
12577,12577,1.03,63.7,60.0,1,3,1
12578,12578,0.52,62.4,58.0,3,6,3
12579,12579,1.02,62.4,55.0,4,5,1
12580,12580,0.3,63.4,56.0,1,5,2
12581,12581,1.0,62.8,57.0,4,3,1
12582,12582,1.53,62.9,59.0,2,0,3
12583,12583,0.9,62.1,59.0,3,2,1
12584,12584,0.38,62.0,57.0,4,3,5
12585,12585,0.76,60.2,56.0,4,6,3
12586,12586,0.45,62.0,62.0,3,3,1
12587,12587,0.26,62.2,54.0,4,2,2
12588,12588,0.51,62.6,57.0,4,6,2
12589,12589,1.51,62.7,57.0,2,3,5
12590,12590,1.0,62.2,58.0,3,3,2
12591,12591,0.42,61.6,57.0,4,5,4
12592,12592,0.28,60.2,58.0,2,5,5
12593,12593,1.12,62.6,59.0,3,3,5
12594,12594,0.58,61.9,56.0,2,3,2
12595,12595,0.7,60.8,57.0,2,3,5
12596,12596,0.33,62.7,56.0,3,5,2
12597,12597,1.11,58.4,60.0,3,2,2
12598,12598,1.11,61.8,56.0,4,3,5
12599,12599,1.16,61.8,55.0,4,0,2
12600,12600,0.32,61.2,55.0,4,6,4
12601,12601,0.56,61.5,60.0,3,5,2
12602,12602,0.5,63.3,53.0,2,3,6
12603,12603,0.4,59.8,61.0,2,5,2
12604,12604,0.31,61.0,59.0,3,5,3
12605,12605,0.72,62.0,55.0,4,2,6
12606,12606,0.4,62.9,58.0,2,5,1
12607,12607,1.61,62.2,59.0,3,0,1
12608,12608,0.61,59.6,61.0,3,2,4
12609,12609,0.42,62.0,57.0,4,2,4
12610,12610,1.1,60.8,61.0,4,1,2
12611,12611,0.32,61.4,55.0,4,4,3
12612,12612,0.51,60.3,59.0,3,6,2
12613,12613,0.3,61.9,59.0,4,5,5
12614,12614,1.14,61.6,56.0,4,0,4
12615,12615,0.4,61.1,58.0,3,6,2
12616,12616,2.01,64.0,58.0,1,4,1
12617,12617,0.26,59.9,58.0,2,5,6
12618,12618,1.03,61.3,56.0,4,4,2
12619,12619,2.01,62.0,56.0,3,1,1
12620,12620,0.34,60.2,58.0,3,2,2
12621,12621,0.72,63.7,57.0,2,1,4
12622,12622,0.28,60.9,57.0,4,3,7
12623,12623,2.15,62.6,54.0,4,3,1
12624,12624,0.7,61.7,59.0,2,3,4
12625,12625,2.54,62.7,56.0,4,3,1
12626,12626,0.4,62.2,58.0,3,6,1
12627,12627,0.26,61.3,60.0,3,3,4
12628,12628,1.08,61.3,56.0,4,3,3
12629,12629,0.3,63.2,56.0,2,6,2
12630,12630,0.77,61.2,57.0,4,4,3
12631,12631,3.01,56.1,62.0,0,2,0
12632,12632,0.46,59.2,63.0,1,4,4
12633,12633,0.36,61.7,54.0,4,2,2
12634,12634,0.9,65.0,58.0,0,5,1
12635,12635,0.32,60.9,56.0,4,1,4
12636,12636,0.27,60.4,59.0,2,5,4
12637,12637,0.53,61.6,57.0,4,3,2
12638,12638,0.32,60.6,57.0,4,4,2
12639,12639,0.74,64.6,55.0,0,4,3
12640,12640,1.01,62.0,60.0,3,6,2
12641,12641,1.7,60.7,59.0,3,1,3
12642,12642,0.31,62.0,56.0,4,5,3
12643,12643,1.02,60.3,63.0,1,2,1
12644,12644,1.01,69.5,55.0,0,5,2
12645,12645,0.52,62.5,56.0,4,6,1
12646,12646,1.7,62.9,62.0,3,0,3
12647,12647,1.53,63.5,58.0,1,5,2
12648,12648,0.41,62.4,58.0,3,3,3
12649,12649,1.2,65.2,56.0,1,3,3
12650,12650,1.15,61.7,59.0,4,1,3
12651,12651,0.33,60.8,58.0,3,3,3
12652,12652,0.94,60.1,59.0,3,2,3
12653,12653,0.94,68.4,53.0,0,2,2
12654,12654,1.01,61.8,58.0,4,3,4
12655,12655,0.59,60.7,56.0,3,2,3
12656,12656,0.42,60.1,58.0,3,5,1
12657,12657,0.66,62.1,56.0,4,6,4
12658,12658,0.81,61.7,59.0,3,3,4
12659,12659,0.73,61.7,60.0,2,4,1
12660,12660,0.7,62.3,59.0,3,5,3
12661,12661,1.06,61.0,57.0,4,4,3
12662,12662,0.41,62.1,54.0,4,5,2
12663,12663,1.02,62.8,57.0,4,1,3
12664,12664,0.9,65.2,58.0,1,3,2
12665,12665,0.33,60.6,60.0,3,5,2
12666,12666,1.28,62.4,56.0,4,2,2
12667,12667,1.02,60.3,60.0,3,5,3
12668,12668,0.36,62.0,56.0,4,6,2
12669,12669,0.31,61.6,57.0,4,2,6
12670,12670,0.71,63.2,58.0,2,2,1
12671,12671,1.53,60.8,59.0,3,2,4
12672,12672,0.24,62.4,56.0,4,2,6
12673,12673,0.3,62.5,54.0,4,2,5
12674,12674,0.9,62.9,58.0,3,3,2
12675,12675,0.41,62.8,55.0,2,6,3
12676,12676,0.25,62.5,59.0,3,5,5
12677,12677,0.38,62.0,54.8,2,3,2
12678,12678,0.25,61.8,56.0,4,4,4
12679,12679,0.26,62.3,54.0,4,2,4
12680,12680,1.53,62.5,59.0,3,2,1
12681,12681,0.24,58.5,59.0,2,5,5
12682,12682,0.82,60.9,56.0,4,5,1
12683,12683,0.4,62.2,58.0,3,5,2
12684,12684,0.32,60.6,57.0,4,2,2
12685,12685,0.34,61.0,56.0,4,4,5
12686,12686,1.07,62.3,57.0,4,3,3
12687,12687,0.32,60.2,60.0,2,0,6
12688,12688,0.53,61.8,57.0,4,6,3
12689,12689,0.53,61.3,56.0,4,2,6
12690,12690,1.05,63.2,56.0,2,2,2
12691,12691,0.3,61.2,60.0,3,6,1
12692,12692,0.67,62.3,62.0,1,4,4
12693,12693,0.31,63.5,57.0,1,2,3
12694,12694,0.53,61.6,55.0,4,0,2
12695,12695,0.52,61.0,57.0,4,2,5
12696,12696,0.72,61.4,57.0,4,5,6
12697,12697,0.54,61.1,59.0,2,6,3
12698,12698,0.54,58.9,59.0,3,4,3
12699,12699,1.3,62.2,56.0,4,6,2
12700,12700,0.51,63.2,57.0,2,2,6
12701,12701,0.77,62.8,58.0,2,3,5
12702,12702,0.71,63.0,57.0,2,2,7
12703,12703,0.72,59.3,59.0,3,4,2
12704,12704,2.0,60.7,60.0,3,2,1
12705,12705,0.31,62.4,56.0,4,4,3
12706,12706,1.51,61.8,55.0,4,2,2
12707,12707,1.28,62.1,57.0,4,3,4
12708,12708,0.72,62.1,57.0,2,5,2
12709,12709,0.73,60.8,60.0,3,5,1
12710,12710,0.35,64.0,55.0,1,5,1
12711,12711,0.9,62.1,55.0,2,5,3
12712,12712,0.76,60.9,59.0,3,2,2
12713,12713,0.36,60.8,59.0,3,2,4
12714,12714,1.42,61.8,61.0,1,2,1
