,id,carat,depth,table,cut_c,color_c,clarity_c,y
35590,35590,0.9,62.5,58.0,2,4,4,4961
35591,35591,0.31,61.9,54.0,4,4,3,625
35592,35592,0.33,61.6,55.0,4,5,5,917
35593,35593,1.01,62.0,57.0,4,6,2,5832
35594,35594,2.01,63.2,56.0,2,3,2,16742
35595,35595,1.19,59.5,59.0,3,1,1,4498
35596,35596,1.51,61.9,56.0,4,2,1,8951
35597,35597,1.51,61.5,61.0,3,5,2,11565
35598,35598,0.7,60.2,57.0,2,5,3,2593
35599,35599,0.3,61.7,54.2,4,2,5,631
35600,35600,1.05,62.2,55.8,4,1,3,6279
35601,35601,0.38,61.9,56.0,2,6,5,1200
35602,35602,1.04,61.0,59.0,3,6,1,4724
35603,35603,1.0,58.6,63.0,2,3,2,4218
35604,35604,1.3,59.3,59.0,3,4,6,14196
35605,35605,0.31,62.4,57.0,3,2,2,558
35608,35608,1.52,60.1,57.0,4,5,1,9405
35609,35609,0.52,60.7,56.0,2,0,3,1141
35610,35610,0.3,62.6,56.0,4,1,3,421
35611,35611,1.09,59.0,61.0,3,1,3,4090
35612,35612,0.32,61.7,57.0,4,5,4,972
35613,35613,1.03,60.7,56.0,4,4,4,7296
35614,35614,0.3,60.9,57.0,4,6,3,911
35615,35615,1.23,62.4,54.0,4,2,2,6617
35616,35616,0.43,61.8,56.0,4,6,3,1056
35617,35617,2.0,61.6,57.0,4,4,1,13351
35618,35618,1.5,58.6,62.0,2,5,2,10626
35619,35619,0.71,61.0,57.0,4,3,4,2686
35620,35620,1.09,62.8,54.0,4,6,2,6259
35621,35621,0.71,63.0,56.0,2,2,5,2695
35622,35622,0.33,61.9,53.0,4,6,3,781
35623,35623,1.25,63.6,57.0,1,0,2,5110
35624,35624,1.07,62.4,61.0,3,6,1,4949
35625,35625,0.34,61.8,56.0,4,5,2,596
35626,35626,0.3,61.7,56.0,3,5,2,675
35627,35627,1.01,63.2,62.0,1,0,4,3823
35628,35628,0.45,59.0,60.0,4,3,4,1055
35629,35629,1.55,60.7,58.0,3,2,2,9763
35630,35630,1.5,60.2,57.0,4,4,3,13653
35631,35631,0.39,62.0,54.5,4,3,5,952
35632,35632,2.01,63.8,55.0,1,5,2,15093
35633,35633,1.53,62.8,59.0,2,0,4,8058
35634,35634,1.08,63.7,57.0,1,5,1,4742
35635,35635,0.3,62.2,56.0,4,4,6,814
35636,35636,0.7,62.3,54.0,4,5,4,3345
35637,35637,0.33,61.8,55.0,4,3,7,984
35638,35638,0.33,62.3,54.0,4,1,3,480
35639,35639,0.57,60.7,55.0,4,3,3,1613
35640,35640,1.01,63.3,55.0,2,5,5,9140
35641,35641,1.59,62.3,60.0,3,3,2,11719
35642,35642,1.11,62.5,58.0,2,6,6,12200
35643,35643,0.35,62.6,59.0,3,2,4,614
35644,35644,0.57,61.5,55.9,4,5,5,2615
35645,35645,0.32,61.2,59.0,3,3,3,561
35646,35646,0.3,61.9,54.0,4,3,6,764
35647,35647,0.81,63.1,56.0,2,4,5,3992
35648,35648,0.71,61.9,57.0,4,3,3,2771
35649,35649,0.35,59.8,57.0,4,1,3,491
35650,35650,0.52,62.2,54.0,4,3,2,1319
35651,35651,1.03,60.6,60.0,3,3,1,4557
35652,35652,1.22,62.0,58.0,3,4,3,8576
35653,35653,0.31,60.9,56.0,4,4,7,914
35654,35654,1.11,61.0,59.0,3,3,3,5346
35655,35655,0.41,60.2,57.0,4,0,4,830
35656,35656,0.25,62.2,54.0,4,4,3,460
35657,35657,1.0,59.5,63.0,2,5,1,4004
35658,35658,0.52,60.3,60.0,2,5,3,1689
35659,35659,1.03,61.9,57.0,4,5,5,8811
35660,35660,0.8,62.6,54.0,4,1,3,2694
35662,35662,1.51,62.6,60.0,3,1,2,8794
35663,35663,1.21,60.3,60.0,4,1,4,6279
35664,35664,0.5,61.4,58.0,2,5,1,1154
35665,35665,1.01,62.2,57.0,3,4,1,4796
35666,35666,0.31,61.6,55.0,4,5,5,816
35667,35667,0.34,62.8,57.0,4,1,2,589
35668,35668,0.39,60.7,54.0,4,3,3,745
35669,35669,0.57,61.7,56.0,4,6,4,2091
35670,35670,0.36,61.5,59.0,3,5,4,933
35671,35671,1.08,59.4,59.0,3,3,3,6532
35672,35672,0.73,61.0,61.0,3,6,1,1730
35673,35673,1.12,61.6,57.0,4,4,1,4720
35674,35674,0.9,62.7,58.0,3,2,2,3545
35675,35675,0.33,61.7,60.0,3,5,3,928
35676,35676,1.53,61.6,58.0,3,6,2,10712
35677,35677,1.51,61.5,58.0,3,2,3,10548
35678,35678,1.01,63.3,58.0,2,2,2,4642
35679,35679,0.51,61.4,58.0,3,4,4,1744
35680,35680,0.32,61.7,56.0,4,5,3,702
35681,35681,0.91,63.5,57.0,1,5,2,4512
35682,35682,0.72,60.8,56.0,4,6,3,3179
35683,35683,1.01,61.2,61.0,3,5,4,6670
35684,35684,1.1,61.5,55.0,4,4,4,8796
35686,35686,0.53,62.1,54.0,4,3,6,1990
35687,35687,0.33,61.0,58.0,3,3,5,965
35688,35688,0.3,63.1,56.0,2,3,4,776
35689,35689,0.54,62.1,56.0,2,6,2,1662
35690,35690,0.43,63.3,57.0,1,6,1,669
35691,35691,0.34,62.7,55.0,4,2,4,596
35692,35692,0.33,61.9,56.0,4,4,6,1021
35693,35693,1.58,60.0,53.0,2,3,1,9037
35694,35694,1.01,63.1,56.0,2,2,3,5034
35695,35695,0.51,60.5,59.0,3,4,2,1421
35696,35696,0.28,62.6,60.0,1,5,2,373
35697,35697,1.0,60.5,56.0,3,4,2,5292
35698,35698,0.78,58.0,61.0,2,0,2,2164
35699,35699,0.4,61.7,55.0,4,5,5,1238
35700,35700,0.51,62.9,56.0,2,4,2,1308
35701,35701,0.59,64.4,59.0,0,1,4,1229
35702,35702,0.42,61.7,55.0,4,2,7,1216
35703,35703,0.3,61.3,58.0,3,3,6,945
35704,35704,0.35,61.5,55.0,4,3,7,1001
35705,35705,0.5,62.6,58.0,3,5,3,1676
35706,35706,0.77,61.3,56.0,4,2,5,3707
35707,35707,0.58,62.9,54.0,4,5,4,2192
35708,35708,0.33,62.2,53.0,4,4,7,957
35709,35709,1.01,62.2,60.0,2,6,1,4588
35710,35710,1.5,62.8,56.0,2,4,2,9904
35711,35711,0.32,61.4,55.0,4,3,6,842
35712,35712,1.3,62.7,57.0,2,1,3,6290
35713,35713,1.75,61.0,56.0,4,1,3,12127
35714,35714,1.0,62.8,63.0,2,5,3,5720
35715,35715,0.79,63.7,58.0,2,5,2,3077
35716,35716,0.31,61.6,57.0,4,6,3,734
35717,35717,0.53,62.0,59.0,3,4,2,1428
35718,35718,1.16,61.8,58.0,3,2,1,4872
35719,35719,0.71,61.1,62.0,3,4,2,2317
35720,35720,0.25,58.8,59.0,2,6,5,575
35721,35721,0.59,62.8,56.0,2,2,2,1283
35722,35722,1.25,62.5,54.0,4,3,2,6580
35723,35723,1.02,60.9,56.0,2,3,3,6432
35724,35724,0.73,59.5,58.0,2,2,2,2393
35725,35725,1.02,58.4,62.0,2,2,2,4518
35726,35726,1.22,61.1,57.0,4,2,1,5703
35727,35727,0.94,62.3,59.0,2,4,1,3150
35728,35728,1.0,63.6,58.0,1,4,2,4939
35729,35729,0.52,62.4,56.0,3,3,3,1577
35730,35730,0.77,61.7,56.0,4,4,2,3702
35731,35731,0.24,61.6,54.0,4,4,5,552
35732,35732,0.31,61.9,54.0,4,4,7,901
35733,35733,1.54,60.8,58.0,2,4,3,13735
35734,35734,0.31,63.1,57.0,2,2,3,628
35735,35735,0.56,59.9,60.0,2,3,4,1912
35736,35736,0.56,61.0,57.0,4,6,1,1399
35737,35737,0.8,61.0,57.0,2,4,1,2772
35738,35738,0.35,61.1,56.0,4,3,4,923
35739,35739,0.32,62.0,60.0,3,6,6,973
35740,35740,1.06,61.4,55.0,4,2,2,5194
35741,35741,0.4,61.1,56.0,4,5,3,975
35742,35742,0.52,60.6,56.0,3,6,3,1919
35743,35743,0.56,61.0,56.0,4,5,5,2404
35744,35744,0.56,60.3,57.0,4,3,4,1824
35745,35745,0.28,61.4,60.0,2,5,5,596
35746,35746,1.01,63.7,57.0,1,4,2,4899
35747,35747,1.09,62.0,57.0,3,2,1,4700
35748,35748,0.32,61.5,59.0,3,3,3,561
35749,35749,1.62,62.5,55.0,4,4,2,12857
35750,35750,0.32,61.6,56.0,4,3,1,450
35751,35751,0.54,61.8,55.0,4,2,6,1846
35752,35752,0.74,62.7,58.0,3,5,3,3228
35753,35753,0.51,62.0,57.0,4,5,6,2527
35754,35754,1.5,63.9,54.0,1,5,2,11948
35755,35755,0.71,65.0,58.0,0,3,2,2045
35756,35756,0.32,61.7,56.0,4,5,3,900
35757,35757,0.36,61.6,60.0,3,0,2,410
35758,35758,1.06,60.1,57.0,4,3,5,8626
35759,35759,0.31,61.8,57.0,4,3,3,544
35760,35760,0.52,61.8,56.0,4,5,5,2430
35761,35761,0.5,61.4,57.0,4,3,5,1935
35762,35762,0.32,61.4,56.0,4,3,3,561
35763,35763,0.6,62.7,54.0,4,4,2,1654
35764,35764,1.09,62.5,57.0,2,2,2,5950
35765,35765,0.46,61.6,57.0,4,6,4,1637
35766,35766,0.4,61.2,56.0,4,0,2,820
35767,35767,0.57,61.9,58.0,3,6,3,2047
35768,35768,0.33,60.6,56.0,4,4,2,705
35769,35769,0.5,62.6,56.0,4,6,3,1845
35770,35770,0.3,60.7,57.0,4,4,3,605
35771,35771,0.93,60.8,59.0,2,6,2,4527
35772,35772,0.39,61.5,56.0,2,2,6,926
35773,35773,0.24,60.8,64.0,1,4,4,373
35774,35774,1.8,57.9,58.0,1,4,1,12196
35775,35775,0.58,60.2,57.0,4,4,3,1706
35776,35776,0.38,61.6,58.0,3,4,6,1257
35777,35777,2.0,64.7,57.0,1,5,1,15393
35778,35778,1.02,62.0,57.0,4,2,3,5426
35779,35779,0.32,62.2,54.0,4,5,2,516
35780,35780,0.51,60.0,62.0,3,2,1,964
35781,35781,1.01,62.1,56.0,4,5,1,4434
35782,35782,0.91,58.4,63.0,2,2,1,3408
35783,35783,0.54,61.8,55.3,4,3,4,1804
35784,35784,0.51,59.2,58.0,3,5,3,1662
35785,35785,0.34,62.1,58.0,3,2,4,596
35786,35786,0.34,60.1,58.0,3,6,5,984
35787,35787,0.54,62.7,56.0,4,3,1,1287
35788,35788,0.39,62.1,53.0,4,4,3,828
35790,35790,1.24,61.4,59.0,3,6,1,6965
35791,35791,0.33,61.8,57.0,4,4,6,955
35792,35792,0.33,61.8,55.0,2,5,7,957
35793,35793,1.2,60.8,60.0,3,2,2,5822
35794,35794,1.21,61.5,61.0,3,4,1,5387
35795,35795,0.27,61.6,56.0,4,5,4,470
35796,35796,0.41,60.7,58.0,3,5,6,1431
35797,35797,0.57,59.9,59.0,3,4,4,1689
35798,35798,1.11,60.3,60.0,2,3,2,5000
35799,35799,1.21,62.9,58.0,3,2,1,4913
35800,35800,0.53,62.6,56.0,4,6,3,1956
35801,35801,0.72,62.7,59.0,3,4,3,2584
35802,35802,0.65,61.8,55.0,4,5,2,1862
35803,35803,0.52,58.8,61.0,3,6,6,2553
35804,35804,0.39,62.8,57.0,2,5,0,511
35805,35805,1.01,59.9,56.0,2,3,2,4788
35806,35806,1.05,61.9,58.0,3,2,2,4608
35807,35807,0.5,61.0,60.0,2,4,2,1197
35808,35808,0.54,62.7,58.0,3,3,3,1422
35809,35809,0.33,61.3,58.0,3,3,4,854
35810,35810,0.38,61.7,59.0,3,1,3,633
35811,35811,0.43,61.0,57.0,2,6,2,774
35812,35812,0.33,62.1,56.0,4,3,4,854
35813,35813,1.56,61.9,59.0,3,2,2,10990
35814,35814,1.37,62.1,55.0,4,0,2,6339
35815,35815,2.15,60.9,56.0,4,1,2,13006
35817,35817,0.51,63.5,54.0,2,5,2,1443
35818,35818,0.6,62.9,60.0,2,0,1,1022
35819,35819,1.31,61.9,56.0,4,3,3,9085
35820,35820,0.64,61.8,55.0,4,2,2,1880
35821,35821,0.34,61.0,59.0,3,5,3,745
35822,35822,0.33,61.7,55.0,4,4,5,761
35823,35823,0.33,61.2,55.0,4,2,3,521
35824,35824,1.46,62.3,55.0,4,5,1,8421
35825,35825,0.35,61.4,54.0,4,4,3,706
35826,35826,1.07,60.6,57.0,4,4,2,5909
35827,35827,1.58,60.0,57.0,4,4,3,13917
35828,35828,1.03,62.0,56.0,4,2,2,5093
35829,35829,1.5,61.4,60.0,3,4,1,9374
35830,35830,1.13,61.7,54.0,3,1,4,5316
35831,35831,1.14,62.4,60.0,2,3,1,4875
35832,35832,1.2,63.1,57.0,2,3,1,5609
35833,35833,1.18,61.9,56.0,4,3,4,8556
35834,35834,0.36,62.4,55.0,2,5,2,631
35835,35835,0.53,61.3,56.0,4,6,4,1952
35836,35836,0.41,61.6,59.0,3,1,1,539
35837,35837,0.41,60.4,58.0,2,5,2,725
35838,35838,1.2,62.8,62.0,3,3,1,4387
35839,35839,0.54,61.1,56.0,4,5,5,2502
35840,35840,0.46,62.2,55.0,4,2,7,1450
35841,35841,1.23,60.9,54.0,4,6,2,6557
35842,35842,0.3,62.0,54.0,4,1,1,348
35843,35843,0.39,60.8,56.0,4,1,5,849
35844,35844,1.71,62.1,56.0,4,2,3,14017
35845,35845,0.81,61.7,55.1,4,3,5,4127
35846,35846,1.16,62.0,55.0,4,6,5,12989
35847,35847,0.46,63.0,57.0,3,4,4,1139
35848,35848,0.26,61.6,56.0,4,4,7,657
35849,35849,1.23,62.5,59.0,3,1,2,5412
35850,35850,0.34,61.6,57.0,4,4,3,880
35851,35851,0.51,61.4,55.0,4,3,6,2027
35852,35852,0.6,61.6,56.0,2,3,4,1912
35853,35853,0.3,61.9,57.0,4,3,3,984
35854,35854,1.57,61.9,55.0,4,1,2,11040
35855,35855,0.76,62.4,58.0,3,5,1,2451
35856,35856,0.43,62.0,59.0,3,3,6,1207
35857,35857,1.01,60.6,57.0,2,3,2,4916
35858,35858,0.28,61.8,58.0,2,5,5,642
35859,35859,0.35,60.9,57.0,4,1,4,709
35860,35860,0.57,62.3,53.0,4,6,1,1333
35861,35861,1.1,61.6,57.0,2,6,1,5226
35862,35862,0.41,61.6,59.0,2,3,4,908
35863,35863,1.0,62.0,59.0,1,4,1,4204
35864,35864,1.02,62.3,57.0,4,6,2,6191
35865,35865,0.3,63.5,54.0,2,3,5,878
35866,35866,0.93,62.0,56.0,4,3,2,4546
35867,35867,0.72,62.0,60.0,3,6,1,2795
35869,35869,0.36,61.7,56.0,2,3,5,753
35870,35870,0.7,64.2,60.0,1,5,3,2394
35871,35871,0.83,61.1,59.0,4,2,1,2666
35872,35872,0.33,61.6,55.0,4,2,5,633
35873,35873,0.9,64.1,57.0,1,2,4,4234
35874,35874,1.01,60.9,58.0,3,5,3,7522
35875,35875,0.33,62.6,57.0,4,5,4,1002
35876,35876,0.45,64.2,58.0,0,4,3,1037
35877,35877,0.51,61.3,60.0,3,5,3,1781
35878,35878,0.53,62.4,57.0,4,4,2,1363
35879,35879,1.51,62.2,62.0,2,1,7,12291
35880,35880,0.5,63.2,58.0,1,4,3,1436
35881,35881,0.33,61.6,56.0,2,5,4,781
35882,35882,0.79,61.0,58.0,3,5,1,2868
35883,35883,0.62,59.3,58.0,3,3,2,1253
35884,35884,0.3,62.4,59.0,3,5,3,844
35885,35885,0.8,63.8,59.0,1,4,2,2941
35886,35886,0.32,61.5,57.0,4,2,4,561
35887,35887,0.7,59.7,57.0,1,2,3,2347
35888,35888,0.72,61.4,56.0,4,5,3,3601
35889,35889,1.08,60.4,57.0,4,2,1,4455
35890,35890,0.73,62.1,55.8,4,1,4,2302
35891,35891,1.01,60.8,58.0,3,3,4,6499
35892,35892,0.89,60.2,59.0,3,2,1,2815
35894,35894,1.37,61.9,59.0,3,0,1,5284
35895,35895,1.0,60.0,62.0,2,3,1,4195
35896,35896,1.02,62.7,59.0,3,4,3,6333
35897,35897,0.9,63.8,56.0,1,3,1,3246
35898,35898,0.7,63.5,56.0,2,4,2,2401
35899,35899,0.53,60.4,56.0,4,3,5,1948
35900,35900,2.04,61.0,57.0,4,1,2,16718
35901,35901,0.6,65.3,56.0,1,3,2,1350
35903,35903,0.54,62.0,54.0,4,2,2,1065
35904,35904,0.9,61.3,57.0,4,0,3,3160
35905,35905,0.43,61.4,55.0,4,3,5,1056
35906,35906,0.42,61.8,56.0,4,6,3,1031
35907,35907,1.01,61.7,58.0,3,4,3,7240
35908,35908,1.01,62.5,56.0,4,4,2,4969
35909,35909,0.73,60.2,60.0,2,5,2,2564
35910,35910,0.54,59.0,60.0,3,5,3,1687
35911,35911,1.52,59.0,59.0,3,1,3,9057
35912,35912,0.89,64.3,55.0,1,4,2,3663
35913,35913,0.71,61.4,56.0,2,1,3,2219
35914,35914,1.06,62.2,59.0,2,2,4,5456
35915,35915,0.51,61.8,58.0,3,5,2,1343
35916,35916,0.42,61.1,56.0,4,3,6,1179
35917,35917,1.0,63.6,59.0,1,3,4,6349
35918,35918,2.03,62.7,61.0,1,1,2,15339
35919,35919,1.24,62.7,58.0,3,1,5,6383
35920,35920,1.23,62.9,57.0,3,2,3,7089
35922,35922,0.41,61.4,57.0,4,5,2,904
35923,35923,1.02,62.1,57.0,4,3,5,8401
35924,35924,1.01,62.9,57.0,2,0,2,3499
35925,35925,0.32,62.2,58.0,2,5,2,561
35926,35926,1.01,64.3,59.0,1,5,2,4766
35927,35927,0.7,60.7,55.0,4,3,2,2744
35928,35928,1.11,62.1,53.0,4,5,3,8698
35929,35929,0.53,59.6,58.0,2,4,2,1250
35930,35930,0.25,62.2,57.0,2,4,5,633
35931,35931,0.55,62.7,59.0,3,6,2,1698
35932,35932,0.33,62.1,56.0,4,5,3,723
35933,35933,0.56,60.8,57.0,4,4,3,1619
35934,35934,1.15,62.9,56.0,2,5,3,6929
35935,35935,0.36,61.6,57.0,4,5,4,1094
35936,35936,1.5,59.3,60.0,2,5,2,12247
35937,35937,1.51,61.2,62.0,3,1,1,5682
35938,35938,1.01,63.4,55.0,2,1,2,4185
35939,35939,0.7,64.2,55.0,2,1,3,2034
35940,35940,0.55,61.3,59.0,3,1,6,1593
35941,35941,0.26,60.9,59.0,3,5,6,635
35942,35942,1.2,61.4,60.0,2,4,5,10931
35943,35943,1.05,62.6,57.0,4,5,4,7762
35944,35944,0.73,59.0,61.0,1,5,4,3466
35945,35945,0.74,61.3,55.0,4,3,2,2852
35946,35946,0.76,61.6,58.0,2,2,2,2663
35947,35947,0.76,63.4,58.0,2,2,3,2517
35948,35948,0.31,62.2,59.0,3,3,3,544
35949,35949,1.02,61.9,55.0,4,5,2,5702
35950,35950,0.9,64.1,56.0,1,2,3,3902
35951,35951,1.71,63.7,58.0,1,1,4,12755
35952,35952,0.41,61.3,55.0,4,2,2,1056
35953,35953,1.21,61.4,58.0,4,3,6,10483
35954,35954,0.74,61.7,57.0,2,4,4,3226
35955,35955,0.5,61.4,59.0,3,6,2,1363
35956,35956,0.32,61.7,54.0,4,3,7,918
35957,35957,1.52,63.0,61.0,1,3,1,8280
35958,35958,0.52,59.8,58.0,3,5,6,2302
35959,35959,0.3,61.9,60.0,3,2,1,485
35960,35960,0.43,61.3,57.0,4,3,4,943
35961,35961,1.2,61.2,58.0,3,3,5,9873
35962,35962,0.31,61.7,55.0,4,6,3,942
35963,35963,0.59,62.8,56.0,2,3,3,1556
35964,35964,1.5,58.0,60.0,3,5,1,8190
35965,35965,0.92,62.6,57.0,4,5,4,5023
35966,35966,1.0,61.1,59.9,2,1,4,5009
35967,35967,1.0,59.7,58.0,3,2,3,4861
35968,35968,0.41,60.6,59.0,3,6,4,1082
35970,35970,1.0,62.7,58.0,2,3,3,5544
35971,35971,1.37,61.5,55.0,4,1,3,7346
35972,35972,1.23,61.7,57.0,4,4,3,9547
35973,35973,0.62,58.9,58.0,3,2,7,2389
35974,35974,0.57,63.3,56.0,1,0,3,1100
35975,35975,0.41,62.3,57.0,4,6,1,683
35976,35976,0.32,62.3,58.0,3,3,3,561
35977,35977,0.54,60.3,55.0,4,4,3,1786
35978,35978,0.36,62.9,56.0,4,5,2,810
35979,35979,0.51,63.6,59.0,2,5,3,1577
35980,35980,0.59,60.6,59.0,2,6,5,2933
35981,35981,1.2,60.5,58.0,4,1,1,5050
35982,35982,0.53,62.7,57.0,2,4,3,1592
35983,35983,1.09,60.6,57.0,4,3,5,8364
35984,35984,0.36,62.7,57.0,4,5,4,727
35985,35985,0.74,61.7,56.0,4,4,4,3845
35986,35986,0.34,62.3,55.0,4,2,4,765
35988,35988,2.05,62.1,56.0,3,3,1,12857
35989,35989,0.33,59.8,59.0,2,5,3,772
35990,35990,0.41,63.0,56.0,2,6,2,717
35991,35991,0.32,62.8,58.0,3,3,4,828
35992,35992,0.43,60.0,59.0,3,6,3,1234
35993,35993,1.51,58.7,63.0,2,3,3,12551
35994,35994,0.7,62.6,56.0,4,4,2,2089
35995,35995,0.7,63.5,56.0,2,1,1,1801
35996,35996,0.9,63.0,58.0,2,3,5,4565
35997,35997,2.01,62.1,56.0,4,0,1,12814
35998,35998,0.32,62.1,54.0,4,5,3,702
35999,35999,0.9,60.8,60.0,3,5,1,3662
36000,36000,1.04,63.8,57.0,1,3,4,7049
36001,36001,0.75,63.2,56.0,2,6,2,2760
36002,36002,0.71,62.7,58.0,3,5,3,2776
36003,36003,0.38,61.1,56.0,4,6,1,812
36004,36004,0.37,61.4,57.0,4,0,2,469
36005,36005,0.39,62.0,54.0,4,4,5,988
36006,36006,0.5,62.9,58.0,3,2,2,1172
36007,36007,1.0,63.0,59.0,2,4,5,8950
36008,36008,1.01,63.7,59.0,1,4,1,4242
36009,36009,0.52,61.8,55.0,4,6,3,1822
36010,36010,0.42,61.3,57.0,4,3,4,984
36011,36011,1.1,65.5,57.0,0,5,2,3891
36012,36012,0.38,62.1,56.0,4,3,4,1040
36013,36013,0.27,61.7,56.0,4,2,3,451
36014,36014,0.33,60.0,59.0,2,5,1,463
36015,36015,0.28,63.0,59.0,2,5,3,487
36016,36016,1.0,61.7,53.0,4,4,5,8958
36017,36017,0.32,61.8,56.0,4,4,6,926
36018,36018,0.56,63.2,57.0,2,2,2,1286
36019,36019,1.91,62.8,58.0,1,1,1,10937
36020,36020,1.01,63.8,55.0,1,5,4,7528
36021,36021,0.3,61.0,57.0,2,3,2,447
36022,36022,0.91,62.2,56.0,4,4,1,3746
36023,36023,0.9,64.0,58.0,1,5,3,4278
36024,36024,2.01,62.8,59.0,2,1,4,17877
36025,36025,1.51,62.2,58.0,3,5,3,13757
36026,36026,0.7,64.5,61.0,0,3,5,2595
36027,36027,0.57,59.3,58.0,3,2,2,1309
36028,36028,1.05,66.0,60.0,0,4,1,3615
36029,36029,0.7,62.2,58.0,4,5,4,3309
36030,36030,0.31,62.2,53.0,4,1,6,557
36031,36031,2.04,62.4,58.0,3,3,0,9905
36032,36032,2.19,60.8,60.0,3,1,1,15032
36033,36033,1.53,63.3,58.0,2,1,2,7971
36034,36034,1.0,61.9,56.0,4,4,2,5292
36035,36035,1.03,62.8,56.0,4,6,1,4764
36036,36036,1.09,61.2,57.0,4,3,1,4670
36037,36037,0.68,59.8,59.0,3,6,2,1909
36038,36038,0.3,61.6,61.0,2,1,4,442
36039,36039,0.3,61.8,56.0,4,0,6,464
36040,36040,0.28,60.9,57.0,2,1,4,462
36041,36041,0.34,61.9,56.0,4,5,6,1014
36042,36042,1.01,64.0,60.0,1,3,4,6509
36043,36043,0.3,59.7,63.0,2,3,5,638
36044,36044,0.43,61.5,60.0,3,5,2,948
36045,36045,1.01,61.2,57.0,4,6,2,5443
36046,36046,0.7,61.5,53.0,4,1,1,1702
36047,36047,0.51,62.0,56.0,4,5,3,1781
36048,36048,1.01,62.4,59.0,2,3,0,3288
36049,36049,0.67,61.4,57.0,4,3,3,1910
36050,36050,1.52,61.8,55.0,4,1,4,10851
36051,36051,0.34,61.2,58.0,4,6,4,787
36052,36052,0.52,59.9,57.0,4,5,6,2467
36053,36053,0.51,64.4,55.0,2,5,4,1634
36054,36054,0.32,61.3,55.0,4,2,4,561
36055,36055,1.35,61.8,54.0,4,0,3,6754
36056,36056,1.1,61.3,56.0,4,3,4,8775
36057,36057,1.55,61.9,55.0,4,4,1,10937
36058,36058,1.5,61.2,56.0,4,2,4,12055
36059,36059,0.34,59.8,58.0,3,4,2,566
36060,36060,0.51,63.5,55.0,2,6,2,1574
36061,36061,0.96,62.0,57.0,3,3,2,3355
36062,36062,0.52,62.0,57.0,2,2,3,1289
36063,36063,0.33,61.6,55.0,4,5,6,1130
36064,36064,1.03,61.9,57.0,4,6,2,6250
36065,36065,0.41,62.3,57.0,4,5,4,1153
36066,36066,0.36,61.0,55.0,4,2,3,587
36067,36067,1.0,61.4,59.0,3,3,7,7822
36068,36068,0.51,60.4,57.0,4,5,3,1781
36069,36069,1.7,62.3,58.0,3,4,2,13766
36070,36070,1.2,63.3,57.0,2,2,3,6000
36071,36071,1.06,59.6,57.0,2,5,2,5328
36072,36072,1.2,64.6,56.0,0,4,0,2809
36073,36073,0.7,65.0,57.0,1,2,2,2117
36074,36074,1.27,60.9,59.0,3,1,2,5690
36075,36075,0.75,61.9,61.0,3,2,4,2961
36076,36076,0.25,62.0,54.0,4,3,4,438
36077,36077,0.7,60.9,59.0,2,5,2,2537
36078,36078,0.42,62.1,56.0,4,3,3,1087
36079,36079,0.35,62.4,57.0,4,6,3,1063
36080,36080,2.01,61.1,61.0,3,2,3,15908
36081,36081,0.41,62.4,54.0,4,3,7,1259
36082,36082,1.02,61.1,61.0,2,0,1,3601
36083,36083,0.4,62.7,57.0,2,4,2,737
36084,36084,0.41,60.4,58.0,3,4,5,1192
36085,36085,0.9,62.2,60.0,2,3,1,3256
36086,36086,1.01,58.4,62.0,1,6,2,5700
36087,36087,0.41,61.9,59.0,3,6,5,1181
36088,36088,0.71,62.8,57.0,2,0,2,1841
36089,36089,0.74,61.9,56.0,3,4,3,2805
36090,36090,1.7,62.4,57.0,4,4,3,17360
36091,36091,0.91,62.7,57.0,4,4,1,3642
36092,36092,1.16,62.6,59.0,2,1,3,4869
36094,36094,0.31,61.3,60.0,3,2,3,628
36095,36095,0.29,61.4,56.0,2,3,6,607
36096,36096,0.3,58.4,62.0,3,3,7,1071
36097,36097,0.36,61.6,60.0,3,4,2,600
36098,36098,1.2,63.3,58.0,2,4,2,6955
36099,36099,1.1,61.7,57.0,4,1,4,5544
36100,36100,1.23,62.1,59.0,3,1,1,4773
36101,36101,1.05,60.7,55.0,4,5,2,6316
36102,36102,0.35,62.0,55.0,4,6,3,829
36103,36103,1.01,62.3,59.0,3,5,3,5430
36104,36104,0.72,63.6,58.0,2,4,3,2787
36105,36105,1.01,64.1,59.0,1,5,2,4480
36106,36106,0.79,61.1,57.0,4,6,2,3209
36107,36107,1.51,61.9,59.0,3,4,3,14334
36108,36108,0.35,61.0,58.0,3,5,1,491
36109,36109,1.2,60.0,61.0,3,0,2,4717
36110,36110,0.76,59.4,57.0,4,3,4,2972
36111,36111,0.33,63.2,56.0,1,4,3,666
36112,36112,1.56,61.2,56.0,4,5,1,8518
36113,36113,0.72,62.1,58.0,3,5,2,2265
36114,36114,1.39,60.8,57.0,4,5,3,11726
36115,36115,0.31,60.2,59.0,3,6,7,1167
36116,36116,1.03,58.8,62.0,3,5,1,4070
36117,36117,0.7,62.1,58.0,2,4,3,2400
36118,36118,0.34,62.1,55.0,4,5,2,596
36119,36119,2.02,60.8,56.0,4,2,1,11715
36120,36120,1.01,61.1,58.0,2,6,2,5619
36121,36121,0.32,61.4,57.0,4,6,4,1044
36122,36122,0.38,60.5,58.0,3,5,3,1112
36123,36123,2.01,63.4,59.0,1,0,1,11554
36124,36124,0.7,62.0,56.0,2,0,2,1619
